site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: FAQPage, HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo gener",
bikanervala,https://www.bikanervala.com/,vishal,other,medium,abstain,No direct-answer content patterns detected,"Observed on 3 sampled pages. None of the sampled pages contain explicit question-and-answer style content. AI assistants specifically look for content that directly answers questions ('What is X?', 'How does X work?', 'Why should I use X?') because this is the format they cite in conversational resp",
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:46377/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 3 sampled pages. http://127.0.0.1:46377/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,Email newsletter readability best practice,"http://127.0.0.1:46377/account/register has an email newsletter signup. To ensure AI email summarizers (per Appendix F of the evaluation criteria) can process your newsletters: content should be written as readable text, not locked in images or HTML-only formatting. AI-generated email summaries are ",
bikanervala,https://www.bikanervala.com/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:46377/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
clerk,https://clerk.com/,deterministic,entity_identity,high,abstain,Inconsistent Entity/Brand Names,"The website uses 6 different names to refer to the same entity: 'Clerk', 'Committing to Agent Identity: Clerk raises $50m Series C from Menlo and Anthropic’s Anthology Fund', 'Components Theme editor', 'More than authentication, Complete User Management', 'Plans for every stage', 'Pricing — Free Up ",
clerk,https://clerk.com/,reasoning,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 5 different names: 'Clerk', 'Components Theme editor', 'Pricing — Free Up to 50K Users', 'More than authentication, Complete User Management', 'Plans for every stage'. These map to 5 distinct root names. This makes it impossible for AI t",
clerk,https://clerk.com/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:43067/docs/tanstack-react-start/getting-started/quickstart returned 404.,
clerk,https://clerk.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"4 distinct names across 4 roots: 'Pricing — Free Up to 50K Users', 'More than authentication, Complete User Management', 'Clerk', 'Plans for every stage'.",
clerk,https://clerk.com/,hybrid,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 5 different names: 'Clerk', 'Components Theme editor', 'Pricing — Free Up to 50K Users', 'More than authentication, Complete User Management', 'Plans for every stage'. These map to 5 distinct root names. This makes it impossible for AI t",
clerk,https://clerk.com/,vishal,other,critical,abstain,Page unreachable,Observed on 3 sampled pages. Failed to fetch http://127.0.0.1:43067/legal/standard-terms: HTTP Error 404: File not found.,
clerk,https://clerk.com/,vishal,other,high,abstain,Thin visible text relative to page size,"http://127.0.0.1:43067/components/theme-editor has only ~161 characters of visible text in 158343 bytes of HTML. Important content may be locked behind JavaScript rendering, images, or interactive widgets.",
clerk,https://clerk.com/,vishal,other,high,abstain,Broken internal links detected,Observed on 7 sampled pages. http://127.0.0.1:43067/blog/series-c links to pages that return errors: http://127.0.0.1:43067/blog/company → HTTP 404,
clerk,https://clerk.com/,vishal,other,high,abstain,Missing H1 heading,http://127.0.0.1:43067/components/theme-editor has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
clerk,https://clerk.com/,vishal,other,high,abstain,No semantic headings at all,http://127.0.0.1:43067/components/theme-editor contains zero heading tags (h1–h6). The page lacks any structural cues for scanning.,
clerk,https://clerk.com/,vishal,other,high,abstain,Critically thin word count,http://127.0.0.1:43067/components/theme-editor contains only ~26 words of visible text. Pages with very little text provide minimal substance for AI retrieval and are unlikely to satisfy user queries.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Canonical points to a different URL,"Observed on 4 sampled pages. http://127.0.0.1:43067/ has <link rel='canonical' href='https://clerk.com'> which resolves to https://clerk.com, different from the fetched URL http://127.0.0.1:43067/. Crawlers may skip this page in favour of the canonical target.",
clerk,https://clerk.com/,vishal,other,medium,abstain,JSON-LD name not found in visible text,http://127.0.0.1:43067/components/theme-editor: JSON-LD declares name='Clerk' but this exact string does not appear in the visible page text. The structured data may be stale or describe a different entity.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Inconsistent address across pages,"Observed on 3 sampled pages. Different values found across the site: http://127.0.0.1:43067/ shows 1 SMS Books TV Google X NatWest; http://127.0.0.1:43067/blog/series-c shows 2023 Read more Product; http://127.0.0.1:43067/pricing shows 10 dashboard, 2 Report Enhanced dashboard, 3 dashboard. AI assis",
clerk,https://clerk.com/,vishal,other,medium,abstain,Multiple H1 tags on a single page,"http://127.0.0.1:43067/ contains 6 <h1> elements: ""More than authentication, Complete User Management""; ""Join the waitlist""; ""Thanks for joining the waitlist"". Multiple H1s confuse AI systems about the primary topic of the page, potentially causing misclassification or reduced extraction accuracy.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Broken external links detected,Observed on 7 sampled pages. http://127.0.0.1:43067/ links to external pages that return errors: https://dashboard.clerk.com → HTTP 404. Broken outbound links undermine credibility and signal poor maintenance to crawlers.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Page with Q&A content lacks FAQPage schema,"http://127.0.0.1:43067/ contains 6 question-style sentences (e.g., 'Clerk | Authentication and User Management Skip to main cont...') but no FAQPage JSON-LD schema. AI assistants specifically target FAQPage markup to extract direct question-answer pairs for conversational responses. Without the sche",
clerk,https://clerk.com/,vishal,other,medium,abstain,Deep page without breadcrumbs,Observed on 2 sampled pages. http://127.0.0.1:43067/blog/series-c is 2 levels deep but has no breadcrumb navigation. Visitors lose context about where they are in the site hierarchy.,
clerk,https://clerk.com/,vishal,other,medium,abstain,Heading hierarchy skips levels,"http://127.0.0.1:43067/pricing has heading hierarchy violations: Jumps from H1 to H3 ('Hobby'...) . Skipping heading levels reduces the clarity of page structure for AI content parsers and screen readers, potentially causing misextraction of document hierarchy.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Very little informational text,http://127.0.0.1:43067/components/theme-editor contains only 0 <p> element(s). A first-time visitor may not find enough context to understand what the page offers.,
clerk,https://clerk.com/,vishal,other,medium,abstain,sameAs present but missing high-value profiles,"The homepage has sameAs links (Twitter/X, GitHub, LinkedIn, YouTube) but is missing links to key authoritative profiles: Crunchbase, Wikidata, Wikipedia. High-value profiles like Wikipedia and Wikidata are the primary sources AI systems use to verify entity identity.",
clerk,https://clerk.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo generates step",
clerk,https://clerk.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:43067/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
clerk,https://clerk.com/,vishal,other,low,abstain,Lazy-loaded images without noscript fallback,Observed on 2 sampled pages. http://127.0.0.1:43067/ has 97 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
clerk,https://clerk.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
clerk,https://clerk.com/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 3 sampled pages. http://127.0.0.1:43067/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
clerk,https://clerk.com/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:43067/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
bhel,https://www.bhel.com/,deterministic,entity_identity,high,abstain,Inconsistent Entity/Brand Names,"The website uses 5 different names to refer to the same entity: '- All Rights Reserved, Bharat Heavy Electricals LimitedDeveloped & Maintained by Cyfuture', 'Announcements', 'News / Press Release', 'Notice Board', 'Us History of BHEL Vision'. This creates ambiguity for AI systems trying to identify ",
bhel,https://www.bhel.com/,deterministic,structured_data,medium,no,No Structured Data (JSON-LD) Found,"None of the 4 crawled pages contain JSON-LD structured data. AI systems and search engines rely on structured data to understand entity identity, products, and organization details in a machine-readable format.",
bhel,https://www.bhel.com/,reasoning,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 4 different names: 'Notice Board', 'News / Press Release', 'Announcements', '- All Rights Reserved, Bharat Heavy Electricals LimitedDeveloped & Maintained by Cyfuture'. These map to 4 distinct root names. This makes it impossible for AI ",
bhel,https://www.bhel.com/,reasoning,structured_data,medium,no,No Machine-Readable Brand Identity,"None of the 15 crawled pages contain JSON-LD structured data. AI systems use structured data to understand entity type, name, description, location, products, and relationships. Without it, the AI must infer these from unstructured text, which is less reliable.",
bhel,https://www.bhel.com/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:45113/annual-report-2025-26 returned 404.,
bhel,https://www.bhel.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"5 distinct names across 5 roots: 'Notice Board', 'News / Press Release', 'Us History of BHEL Vision', 'Announcements', '- All Rights Reserved, Bharat Heavy Electricals LimitedDeveloped & Maintained by Cyfuture'.",
bhel,https://www.bhel.com/,specialist,structured_data,medium,no,No Structured Data Found,None of 15 pages contain JSON-LD structured data.,
bhel,https://www.bhel.com/,hybrid,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 4 different names: 'Notice Board', 'News / Press Release', 'Announcements', '- All Rights Reserved, Bharat Heavy Electricals LimitedDeveloped & Maintained by Cyfuture'. These map to 4 distinct root names. This makes it impossible for AI ",
bhel,https://www.bhel.com/,hybrid,structured_data,medium,no,No Structured Data (JSON-LD) Found,"None of the 4 crawled pages contain JSON-LD structured data. AI systems and search engines rely on structured data to understand entity identity, products, and organization details in a machine-readable format.",
bhel,https://www.bhel.com/,vishal,other,high,abstain,No sameAs links for entity disambiguation,"Observed on 3 sampled pages. No page in the sampled set contains JSON-LD 'sameAs' links pointing to authoritative external profiles (Wikipedia, Wikidata, LinkedIn, Crunchbase, social media accounts). AI assistants use sameAs to confirm entity identity and avoid confusing the brand with similarly-nam",
bhel,https://www.bhel.com/,vishal,other,high,abstain,Missing H1 heading,Observed on 4 sampled pages. http://127.0.0.1:45113/ has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
bhel,https://www.bhel.com/,vishal,other,high,abstain,Broken internal links detected,Observed on 6 sampled pages. http://127.0.0.1:45113/ links to pages that return errors: http://127.0.0.1:45113/contact-us → HTTP 404; http://127.0.0.1:45113/62AGM → HTTP 404,
bhel,https://www.bhel.com/,vishal,other,high,abstain,No sameAs links — brand cannot be disambiguated by AI,"The homepage JSON-LD contains no 'sameAs' property linking to external authoritative profiles. AI assistants (ChatGPT, Gemini, Perplexity, etc.) use sameAs to anchor the brand entity to known external databases, preventing confusion with similarly-named entities. Without sameAs, the brand is at high",
bhel,https://www.bhel.com/,vishal,other,high,abstain,No Organization/Brand JSON-LD schema on homepage,"The homepage has no Organization, Corporation, or LocalBusiness JSON-LD schema. This is the primary way to tell AI systems who the brand is, what it does, and how to identify it uniquely. Without this, AI assistants must guess the entity from unstructured text, leading to errors and omissions (Appen",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,Canonical points to a different URL,"Observed on 4 sampled pages. http://127.0.0.1:45113/ has <link rel='canonical' href='http://www.bhel.com/'> which resolves to http://www.bhel.com/, different from the fetched URL http://127.0.0.1:45113/. Crawlers may skip this page in favour of the canonical target.",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,Content embedded in iframes,http://127.0.0.1:45113/ contains 11 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
bhel,https://www.bhel.com/,vishal,other,medium,abstain,Duplicate meta descriptions across site,"Observed on 3 sampled pages. Multiple pages share identical meta descriptions: 'Official Website of Bharat Heavy Electricals Limited, New De...' on 3 pages. AI systems use meta descriptions as summaries. Identical descriptions prevent differentiation between pages.",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,Inconsistent address across pages,"Observed on 3 sampled pages. Different values found across the site: http://127.0.0.1:45113/ shows 180 product; http://127.0.0.1:45113/notice-board shows 30 LODR, 30 of SEBI LODR; http://127.0.0.1:45113/announcements shows 2026    
                 Advertisement for the post, 30 LODR. AI assistants ",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,Form inputs without associated labels,"Observed on 4 sampled pages. http://127.0.0.1:45113/ has 2 form input(s) but only 1 label(s) — approximately 1 input(s) may be unlabelled. Unlabelled inputs are inaccessible to screen readers and AI form parsers, and reduce the page's overall accessibility score.",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,Heading hierarchy skips levels,"http://127.0.0.1:45113/press-release has heading hierarchy violations: Jumps from H2 to H6 ('Sep'...) . Skipping heading levels reduces the clarity of page structure for AI content parsers and screen readers, potentially causing misextraction of document hierarchy.",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,No contact information on homepage,"The homepage contains no phone number or email address in visible text. When users ask AI assistants for contact information about a brand, the assistant needs this data in directly readable text on a page it can access and cite. If contact info is only in an image or behind a contact form, it canno",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: FAQPage, HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo gener",
bhel,https://www.bhel.com/,vishal,other,medium,abstain,No direct-answer content patterns detected,"Observed on 3 sampled pages. None of the sampled pages contain explicit question-and-answer style content. AI assistants specifically look for content that directly answers questions ('What is X?', 'How does X work?', 'Why should I use X?') because this is the format they cite in conversational resp",
bhel,https://www.bhel.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:45113/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
bhel,https://www.bhel.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
bhel,https://www.bhel.com/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 4 sampled pages. http://127.0.0.1:45113/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
bhel,https://www.bhel.com/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:45113/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
akshaya-patra,https://www.akshayapatra.org/,deterministic,entity_identity,high,abstain,Inconsistent Entity/Brand Names,"The website uses 5 different names to refer to the same entity: 'About The Akshaya Patra Foundation', 'Akshaya Patra-NGO in India Supporting Food & Education of Children', 'Tender Notice', 'The Vision & Mission of The Akshaya Patra Foundation', 'Us About Us The Akshaya Patra Foundation'. This create",
akshaya-patra,https://www.akshayapatra.org/,reasoning,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 3 different names: 'About The Akshaya Patra Foundation', 'The Vision & Mission of The Akshaya Patra Foundation', 'Tender Notice'. These map to 3 distinct root names. This makes it impossible for AI to confidently associate facts with a s",
akshaya-patra,https://www.akshayapatra.org/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:42791/cdn-cgi/l/email-protection#056c6b636a45646e766d647c6475647177642b6a7762 returned 404.,
akshaya-patra,https://www.akshayapatra.org/,hybrid,entity_identity,high,abstain,Entity Identity Ambiguity,"An AI system attempting to identify this brand would encounter 3 different names: 'About The Akshaya Patra Foundation', 'The Vision & Mission of The Akshaya Patra Foundation', 'Tender Notice'. These map to 3 distinct root names. This makes it impossible for AI to confidently associate facts with a s",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,high,abstain,No sameAs links for entity disambiguation,"Observed on 3 sampled pages. No page in the sampled set contains JSON-LD 'sameAs' links pointing to authoritative external profiles (Wikipedia, Wikidata, LinkedIn, Crunchbase, social media accounts). AI assistants use sameAs to confirm entity identity and avoid confusing the brand with similarly-nam",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,high,abstain,Missing H1 heading,Observed on 3 sampled pages. http://127.0.0.1:42791/ has no <h1> tag. Visitors arriving from an AI answer cannot quickly confirm the page is relevant to their question.,
akshaya-patra,https://www.akshayapatra.org/,vishal,other,high,abstain,Broken internal links detected,Observed on 5 sampled pages. http://127.0.0.1:42791/ links to pages that return errors: http://127.0.0.1:42791/cdn-cgi/l/email-protection#056c6b636a45646e766d647c6475647177642b6a7762 → HTTP 404,
akshaya-patra,https://www.akshayapatra.org/,vishal,other,high,abstain,No sameAs links — brand cannot be disambiguated by AI,"The homepage JSON-LD contains no 'sameAs' property linking to external authoritative profiles. AI assistants (ChatGPT, Gemini, Perplexity, etc.) use sameAs to anchor the brand entity to known external databases, preventing confusion with similarly-named entities. Without sameAs, the brand is at high",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,high,abstain,No Organization/Brand JSON-LD schema on homepage,"The homepage has no Organization, Corporation, or LocalBusiness JSON-LD schema. This is the primary way to tell AI systems who the brand is, what it does, and how to identify it uniquely. Without this, AI assistants must guess the entity from unstructured text, leading to errors and omissions (Appen",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,Missing meta description,http://127.0.0.1:42791/tender-notice has no <meta name='description'>. AI systems and search engines use this to understand page content at a glance.,
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,Inconsistent address across pages,"Observed on 2 sampled pages. Different values found across the site: http://127.0.0.1:42791/ shows 00                                                 
                                                 
                                             
                                             Be a Bre",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,Heading hierarchy skips levels,http://127.0.0.1:42791/ has heading hierarchy violations: Jumps from H2 to H5 ('PM POSHAN Programme'...) ; Jumps from H2 to H5 ('Harsh Rai: An Aspiring IAS with a Strong'...) ; Jumps from H2 to H4 ('Our Vision'...) . Skipping heading levels reduces the clarity of page structure for AI content parser,
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,Page with Q&A content lacks FAQPage schema,"Observed on 3 sampled pages. http://127.0.0.1:42791/ contains 3 question-style sentences (e.g., 'Charity Id : AAATT6468P 
                         
         ...') but no FAQPage JSON-LD schema. AI assistants specifically target FAQPage markup to extract direct question-answer pairs for conversationa",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,Form inputs without associated labels,"Observed on 3 sampled pages. http://127.0.0.1:42791/ has 8 form input(s) but only 0 label(s) — approximately 8 input(s) may be unlabelled. Unlabelled inputs are inaccessible to screen readers and AI form parsers, and reduce the page's overall accessibility score.",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,Missing lang attribute on <html> element,"Observed on 2 sampled pages. http://127.0.0.1:42791/tender-notice has no lang attribute on the <html> tag (e.g., lang='en'). AI systems and screen readers use the lang attribute to correctly interpret content. It also enables hreflang to work correctly for international visitors.",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,No contact information on homepage,"The homepage contains no phone number or email address in visible text. When users ask AI assistants for contact information about a brand, the assistant needs this data in directly readable text on a page it can access and cite. If contact info is only in an image or behind a contact form, it canno",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"Observed on 3 sampled pages. None of the sampled pages use schema types specifically optimised for AI answer generation: FAQPage, HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo gener",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,low,abstain,Inconsistent entity naming in body text,"Observed on 3 sampled pages. Potentially inconsistent entity name variations detected in visible page text: 'Akshaya Patra / The Akshaya Patra Foundation' across http://127.0.0.1:42791/, http://127.0.0.1:42791/about-us. Using different forms of the same name across pages can confuse AI entity resolu",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
akshaya-patra,https://www.akshayapatra.org/,vishal,other,low,abstain,No machine-readable publication or modification date,"Observed on 3 sampled pages. http://127.0.0.1:42791/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,low,abstain,Email newsletter readability best practice,"Observed on 3 sampled pages. http://127.0.0.1:42791/ has an email newsletter signup. To ensure AI email summarizers (per Appendix F of the evaluation criteria) can process your newsletters: content should be written as readable text, not locked in images or HTML-only formatting. AI-generated email s",
akshaya-patra,https://www.akshayapatra.org/,vishal,other,low,abstain,No hreflang tags for international content,"http://127.0.0.1:42791/ is the homepage but has no hreflang link elements. If the site targets users in multiple countries or languages, hreflang helps AI assistants serve the correct language/region version to each user (Appendix E: personalization signals).",
excalidraw,https://excalidraw.com/,deterministic,engagement,high,abstain,Weak Navigation and Page Orientation,Page http://127.0.0.1:38315/ lacks a navigation element (<nav>) and contains only 0 internal links. Header present: True. Footer present: False. Users and AI crawlers cannot discover related content or understand the site structure.,
excalidraw,https://excalidraw.com/,reasoning,engagement,high,abstain,No Site Navigation for User or Bot Orientation,"The site has no <nav> element and fewer than 2 navigation links. A user arriving from an AI citation cannot discover related pages, understand the site structure, or continue engaging with the brand.",
excalidraw,https://excalidraw.com/,specialist,engagement,high,abstain,Poor Navigation Structure,"http://127.0.0.1:38315/: no <nav>, 0 internal links.",
excalidraw,https://excalidraw.com/,hybrid,engagement,high,abstain,No Site Navigation for User or Bot Orientation,"The site has no <nav> element and fewer than 2 navigation links. A user arriving from an AI citation cannot discover related pages, understand the site structure, or continue engaging with the brand.",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Very few crawlable links in raw HTML,"http://127.0.0.1:38315/ contains 0 internal links in raw HTML despite having 6856 bytes of content. Navigation or content may be rendered only via client-side JavaScript, making it invisible to crawlers that do not execute JS.",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Thin visible text relative to page size,"http://127.0.0.1:38315/ has only ~32 characters of visible text in 6856 bytes of HTML. Important content may be locked behind JavaScript rendering, images, or interactive widgets.",
excalidraw,https://excalidraw.com/,vishal,engagement,high,abstain,Poor Navigation Structure,http://127.0.0.1:38315/ has no <nav> element and only 0 internal links. This severely limits crawl depth.,
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,No sameAs links for entity disambiguation,"No page in the sampled set contains JSON-LD 'sameAs' links pointing to authoritative external profiles (Wikipedia, Wikidata, LinkedIn, Crunchbase, social media accounts). AI assistants use sameAs to confirm entity identity and avoid confusing the brand with similarly-named entities. Without these li",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Critically thin word count,http://127.0.0.1:38315/ contains only ~3 words of visible text. Pages with very little text provide minimal substance for AI retrieval and are unlikely to satisfy user queries.,
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Dead-end page — no internal links,http://127.0.0.1:38315/ contains zero internal links. Visitors have no path to continue exploring the site.,
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,No sameAs links — brand cannot be disambiguated by AI,"The homepage JSON-LD contains no 'sameAs' property linking to external authoritative profiles. AI assistants (ChatGPT, Gemini, Perplexity, etc.) use sameAs to anchor the brand entity to known external databases, preventing confusion with similarly-named entities. Without sameAs, the brand is at high",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,Low content quotability — few concrete facts for AI to cite,"1 of 1 sampled pages (1 without quotable facts: http://127.0.0.1:38315/) contain no machine-extractable facts: no numbers, percentages, dates, prices, or direct definitional statements. AI assistants (Appendix B) cite pages by directly quoting specific facts. Pages with only vague marketing language",
excalidraw,https://excalidraw.com/,vishal,other,high,abstain,No Organization/Brand JSON-LD schema on homepage,"The homepage has no Organization, Corporation, or LocalBusiness JSON-LD schema. This is the primary way to tell AI systems who the brand is, what it does, and how to identify it uniquely. Without this, AI assistants must guess the entity from unstructured text, leading to errors and omissions (Appen",
excalidraw,https://excalidraw.com/,vishal,other,medium,abstain,Canonical points to a different URL,"http://127.0.0.1:38315/ has <link rel='canonical' href='https://excalidraw.com'> which resolves to https://excalidraw.com, different from the fetched URL http://127.0.0.1:38315/. Crawlers may skip this page in favour of the canonical target.",
excalidraw,https://excalidraw.com/,vishal,other,medium,abstain,Very little informational text,http://127.0.0.1:38315/ contains only 0 <p> element(s). A first-time visitor may not find enough context to understand what the page offers.,
excalidraw,https://excalidraw.com/,vishal,other,medium,abstain,"No press, media, or external mention links","The homepage contains no links to press coverage, media mentions, reviews, awards, or 'as seen in' content. AI systems assess brand credibility by cross-referencing mentions across independent sources (Appendix D: agreement across the web). A brand that only describes itself, without pointing to ind",
excalidraw,https://excalidraw.com/,vishal,other,medium,abstain,No contact information on homepage,"The homepage contains no phone number or email address in visible text. When users ask AI assistants for contact information about a brand, the assistant needs this data in directly readable text on a page it can access and cite. If contact info is only in an image or behind a contact form, it canno",
excalidraw,https://excalidraw.com/,vishal,other,medium,abstain,Missing high-ROI schema types for AI answer generation,"None of the sampled pages use schema types specifically optimised for AI answer generation: FAQPage, HowTo, QAPage, Speakable. These schema types directly enable AI assistants to extract and cite answers from the site. FAQPage lets AI cite specific Q&A pairs; HowTo generates step-by-step snippets; S",
excalidraw,https://excalidraw.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:38315/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
excalidraw,https://excalidraw.com/,vishal,other,low,abstain,No Twitter Card meta tags,"http://127.0.0.1:38315/ has OpenGraph tags but no Twitter Card meta tags (twitter:card, twitter:title, twitter:description). While Twitter/X will fall back to OG tags, explicit Twitter Cards give more control over how content appears when shared or cited on social platforms.",
excalidraw,https://excalidraw.com/,vishal,other,low,abstain,No speakable schema markup,No page in the sampled set uses Schema.org 'speakable' markup. Speakable identifies sections of content that are especially suitable for text-to-speech and voice assistant answers. Adding speakable markup makes the site's content more likely to be read aloud by voice assistants.,
excalidraw,https://excalidraw.com/,vishal,other,low,abstain,No machine-readable publication or modification date,"http://127.0.0.1:38315/ has no <meta> tags for article:published_time, article:modified_time, or similar date properties. Machines cannot determine content freshness from metadata.",
