site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
fortis,https://www.fortishealthcare.com/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:38085/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
fortis,https://www.fortishealthcare.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:38085/ has <link rel='canonical' href='https://www.fortishealthcare.com/'> which resolves to https://www.fortishealthcare.com/, different from the fetched URL http://127.0.0.1:38085/. Crawlers may skip this page in favour of the canonical target.",
fortis,https://www.fortishealthcare.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:38085/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
assocham,https://www.assocham.org/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:37673/overview-sector.php?name=animation-visual-effects-gaming-comics-avgc returned 404.,
assocham,https://www.assocham.org/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"4 distinct names across 4 roots: 'Achievements', 'Employee Recognition Awards', 'ASSOCHAM', 'About Us'.",
assocham,https://www.assocham.org/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
assocham,https://www.assocham.org/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:37673/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
assocham,https://www.assocham.org/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:37673/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
assocham,https://www.assocham.org/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:37673/ has 351 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
beardo,https://beardo.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:34565/collections/luxe-fragrance-collection returned 404.,
beardo,https://beardo.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
beardo,https://beardo.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:34565/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
beardo,https://beardo.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:34565/ has <link rel='canonical' href='https://beardo.in/'> which resolves to https://beardo.in/, different from the fetched URL http://127.0.0.1:34565/. Crawlers may skip this page in favour of the canonical target.",
beardo,https://beardo.in/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:34565/ contains 193 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
beardo,https://beardo.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:34565/ contains ~25460 characters of text hidden inside elements (2 with 'hidden' attribute, 228 with 'display:none', 460 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process onl",
imsc,https://www.imsc.res.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:38929/theoretical_computer_science returned 404.,
imsc,https://www.imsc.res.in/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"4 distinct names across 4 roots: 'Research', 'About IMSc', 'IMSc Logo', 'Welcome to The Institute of Mathematical Sciences'.",
imsc,https://www.imsc.res.in/,specialist,structured_data,medium,no,No Structured Data Found,None of 15 pages contain JSON-LD structured data.,
imsc,https://www.imsc.res.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
imsc,https://www.imsc.res.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:38929/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
imsc,https://www.imsc.res.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:38929/ has <link rel='canonical' href='/institute_mathematical_sciences'> which resolves to http://127.0.0.1:38929/institute_mathematical_sciences, different from the fetched URL http://127.0.0.1:38929/. Crawlers may skip this page in favour of the canonical target.",
imsc,https://www.imsc.res.in/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:38929/ contains 5 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
chumbak,https://www.chumbak.com/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:41513/collections/dining-and-drinkware-crockery-sets returned 404.,
chumbak,https://www.chumbak.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"3 distinct names across 3 roots: 'Forest Folklore', 'All Products', 'Chumbak'.",
chumbak,https://www.chumbak.com/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
chumbak,https://www.chumbak.com/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:41513/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
chumbak,https://www.chumbak.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:41513/ has <link rel='canonical' href='https://www.chumbak.com/'> which resolves to https://www.chumbak.com/, different from the fetched URL http://127.0.0.1:41513/. Crawlers may skip this page in favour of the canonical target.",
chumbak,https://www.chumbak.com/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:41513/ contains 52 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
chumbak,https://www.chumbak.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:41513/ contains ~8361 characters of text hidden inside elements (5 with 'hidden' attribute, 4 with 'display:none', 85 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only vi",
chumbak,https://www.chumbak.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:41513/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
jncasr,https://www.jncasr.ac.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:42169/styleswitcher/switch/custom_theme/custom/default?destination=/home returned 404.,
jncasr,https://www.jncasr.ac.in/,specialist,structured_data,medium,no,No Structured Data Found,None of 15 pages contain JSON-LD structured data.,
jncasr,https://www.jncasr.ac.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
jncasr,https://www.jncasr.ac.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:42169/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
jncasr,https://www.jncasr.ac.in/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:42169/ has 5 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
indianrailways,https://indianrailways.gov.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:44097/railwayboard/uploads/directcontent/1758717747720-24.09.2025_PLB%20for%20F.Y.%202024-25.pdf returned 404.,
indianrailways,https://indianrailways.gov.in/,specialist,freshness,high,no,Stale Content,Stale signals: update date=2023; update date=2023; copyright=2016. Most recent year: 2026.,
indianrailways,https://indianrailways.gov.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
indianrailways,https://indianrailways.gov.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:44097/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
indianrailways,https://indianrailways.gov.in/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:44097/ contains 11 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
indianrailways,https://indianrailways.gov.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:44097/ contains ~2838 characters of text hidden inside elements (8 with 'display:none'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidden text: 'Railway Board Other",
indianrailways,https://indianrailways.gov.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:44097/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:33255/iec/foportal/help/all-topics/tax-payer/individual/senior-and-super-senior-citizens/how-to-file-tax-returns returned 404.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,specialist,freshness,high,no,Stale Content,Stale signals: update date=2022. Most recent year: 2026.,
incometax-in,https://www.incometax.gov.in/iec/foportal/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"3 distinct names across 3 roots: 'Contact Us', 'Home', 'How to File Tax Returns'.",
iisc,https://iisc.ac.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:45475/about/administration/board-of-trustees/ returned 404.,
iisc,https://iisc.ac.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
iisc,https://iisc.ac.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:45475/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
iisc,https://iisc.ac.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:45475/ has <link rel='canonical' href='https://www.iisc.ac.in/'> which resolves to https://www.iisc.ac.in/, different from the fetched URL http://127.0.0.1:45475/. Crawlers may skip this page in favour of the canonical target.",
iisc,https://iisc.ac.in/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:45475/ contains 8 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
iiit-hyderabad,https://www.iiit.ac.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:41831/activities-reports/ returned 404.,
iiit-hyderabad,https://www.iiit.ac.in/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"4 distinct names across 4 roots: 'Contact Us', 'Home', 'At a Glance', 'Vision and Mission'.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:41831/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:41831/ has <link rel='canonical' href='https://www.iiit.ac.in/'> which resolves to https://www.iiit.ac.in/, different from the fetched URL http://127.0.0.1:41831/. Crawlers may skip this page in favour of the canonical target.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:41831/ contains 12 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:41831/ contains ~1242 characters of text hidden inside elements (2 with 'display:none', 41 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidde",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:41831/ has 9 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
helpage-india,https://www.helpageindia.org/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:44821/walk-in-my-shoes-a-helpage-india-campaign returned 404.,
helpage-india,https://www.helpageindia.org/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"6 distinct names across 6 roots: 'Honoring Elders,Enriching Lives', 'Get Involved with HelpAge India', 'HelpAge India', 'Get Involved', 'Donate for Elderly Care in India', ""Let's help our elders live withdignity and respect"".",
helpage-india,https://www.helpageindia.org/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
helpage-india,https://www.helpageindia.org/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:44821/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
helpage-india,https://www.helpageindia.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:44821/ has <link rel='canonical' href='https://www.helpageindia.org/'> which resolves to https://www.helpageindia.org/, different from the fetched URL http://127.0.0.1:44821/. Crawlers may skip this page in favour of the canonical target.",
helpage-india,https://www.helpageindia.org/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:44821/ contains ~1122 characters of text hidden inside elements (1 with 'display:none', 56 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidde",
livemint,https://www.livemint.com/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
livemint,https://www.livemint.com/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:39383/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
livemint,https://www.livemint.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:39383/ has <link rel='canonical' href='https://www.livemint.com'> which resolves to https://www.livemint.com, different from the fetched URL http://127.0.0.1:39383/. Crawlers may skip this page in favour of the canonical target.",
livemint,https://www.livemint.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:39383/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
narayana-health,https://www.narayanahealth.org/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"5 distinct names across 5 roots: 'Best Multispeciality Private Hospital in India', 'Find a Doctor', 'Trusted Care, Every Day', '24x7 Emergency Care', 'Expert Emergency Care,  Anytime You Need It'.",
narayana-health,https://www.narayanahealth.org/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
narayana-health,https://www.narayanahealth.org/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:39031/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
narayana-health,https://www.narayanahealth.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:39031/ has <link rel='canonical' href='https://www.narayanahealth.org'> which resolves to https://www.narayanahealth.org, different from the fetched URL http://127.0.0.1:39031/. Crawlers may skip this page in favour of the canonical target.",
cal-com,https://cal.com/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:40485/blog/category/all-categories returned 404.,
cal-com,https://cal.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"7 distinct names across 7 roots: 'Choose your Cal.com subscription', 'Cal.com', 'AI-Powered Phone Calls for Automated Scheduling', 'Supercharged scheduling with', 'The operating system for scheduling', 'Pricing'.",
goonj,https://goonj.org/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:38057/category/infrastructure/ returned 404.,
goonj,https://goonj.org/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"6 distinct names across 6 roots: 'Goonj Foundation', 'RAHATFLOODS', 'Donate Online', 'Goonj', 'Our Initiatives', 'Goonj’s Climate Emergency Response'.",
goonj,https://goonj.org/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
goonj,https://goonj.org/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:38057/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
goonj,https://goonj.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:38057/ has <link rel='canonical' href='https://goonj.org/'> which resolves to https://goonj.org/, different from the fetched URL http://127.0.0.1:38057/. Crawlers may skip this page in favour of the canonical target.",
goonj,https://goonj.org/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:38057/ contains 98 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
goonj,https://goonj.org/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:38057/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
groww,https://groww.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:40351/available-for-pledge returned 404.,
groww,https://groww.in/,specialist,freshness,high,no,Stale Content,Stale signals: copyright=2016; copyright=2016; copyright=2016; copyright=2016. Most recent year: 2026.,
groww,https://groww.in/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"13 distinct names across 13 roots: 'Invest in stocks, ETFs, IPOs and more.', 'Intraday Stocks Screener', 'Growwyourwealth', 'Invest in Stocks & Share Market - Indian Stock Market App: Groww', 'Invest in Stocks & Share Market', 'ETF Screener Online - Filter Stock ETFs - Groww'.",
groww,https://groww.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
groww,https://groww.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:40351/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
groww,https://groww.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:40351/ has <link rel='canonical' href='https://groww.in/'> which resolves to https://groww.in/, different from the fetched URL http://127.0.0.1:40351/. Crawlers may skip this page in favour of the canonical target.",
modal,https://modal.com/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:42811/blog/physical-intelligence-runs-real-time-remote-inference-for-robotic-control-on-modal returned 404.,
modal,https://modal.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"8 distinct names across 8 roots: 'Runtime', 'Customers', 'AI infrastructurethatdevelopers love', 'Pricing asmagicalas our product', 'StartupsScale-upsEnterprisesStartupsStartupsrunon Modal', 'Plan Pricing'.",
modal,https://modal.com/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
modal,https://modal.com/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:42811/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
havells,https://www.havells.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"6 distinct names across 6 roots: 'Schedule a virtual call', 'Fans', 'Ceiling Fans', 'High-Quality Ceiling Fans', 'Havells India', 'Advanced Search'.",
havells,https://www.havells.com/,vishal,non_text_facts,medium,abstain,Multiple images missing alt text,"http://127.0.0.1:37735/ contains 14 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
manipal-hospitals,https://www.manipalhospitals.com/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:34681/specialities/cardiothoracic-vascular-surgery/ returned 404.,
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:34681/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:34681/ has <link rel='canonical' href='https://www.manipalhospitals.com/'> which resolves to https://www.manipalhospitals.com/, different from the fetched URL http://127.0.0.1:34681/. Crawlers may skip this page in favour of the canonical target.",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:34681/ contains 4 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:34681/ contains ~2325 characters of text hidden inside elements (9 with 'display:none'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidden text: 'Medical Conditions ",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:34681/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
mintlify,https://mintlify.com/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:38789/customers/anthropic returned 404.,
mintlify,https://mintlify.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"7 distinct names across 7 roots: 'Pricing on your terms', 'The internet isbeing read by agents', 'Mintlify', 'Data', 'Contact Sales', 'The knowledge infrastructure agents build on'.",
mintlify,https://mintlify.com/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
mintlify,https://mintlify.com/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:38789/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
mintlify,https://mintlify.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:38789/ has <link rel='canonical' href='https://www.mintlify.com'> which resolves to https://www.mintlify.com, different from the fetched URL http://127.0.0.1:38789/. Crawlers may skip this page in favour of the canonical target.",
mintlify,https://mintlify.com/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:38789/ contains 22 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
mintlify,https://mintlify.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:38789/ contains ~744 characters of text hidden inside elements (1 with 'hidden' attribute, 135 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample h",
mintlify,https://mintlify.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:38789/ has 28 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
greaves,https://greavescotton.com/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"4 distinct names across 4 roots: 'Greaves Cotton', 'Our Businesses', 'Energy Solutions', 'Greaves Cotton Limited'.",
greaves,https://greavescotton.com/,vishal,non_text_facts,medium,abstain,Multiple images missing alt text,"http://127.0.0.1:43689/ contains 7 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
greaves,https://greavescotton.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:43689/ contains ~1052 characters of text hidden inside elements (4 with 'hidden' attribute, 20 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample h",
ncbs,https://www.ncbs.res.in/,specialist,crawlability,critical,no,HTTP 404 Error,GET http://127.0.0.1:42189/Diversity-Equity-and-Inclusivity-at-NCBS-TIFR returned 404.,
ncbs,https://www.ncbs.res.in/,specialist,entity_identity,high,abstain,Entity Name Inconsistency,"6 distinct names across 6 roots: 'Home', 'About Us', 'Who we are and What we do', 'Us Who We Are', 'Research/Training', 'Azadi ka Amrit Mahotsav'.",
ncbs,https://www.ncbs.res.in/,vishal,crawlability,medium,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
ncbs,https://www.ncbs.res.in/,vishal,crawlability,high,no,Site does not use HTTPS,The target URL http://127.0.0.1:42189/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
ncbs,https://www.ncbs.res.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:42189/ has <link rel='canonical' href='/home'> which resolves to http://127.0.0.1:42189/home, different from the fetched URL http://127.0.0.1:42189/. Crawlers may skip this page in favour of the canonical target.",
ncbs,https://www.ncbs.res.in/,vishal,non_text_facts,medium,no,Multiple images missing alt text,"http://127.0.0.1:42189/ contains 20 images without alt attributes. If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
ncbs,https://www.ncbs.res.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:42189/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
