site,site_url,agent,category,severity,adjudicator,title,evidence,human_verdict
iisc,https://iisc.ac.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33271/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
iisc,https://iisc.ac.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:33271/ has <link rel='canonical' href='https://www.iisc.ac.in/'> which resolves to https://www.iisc.ac.in/, different from the fetched URL http://127.0.0.1:33271/. Crawlers may skip this page in favour of the canonical target.",
groww,https://groww.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
groww,https://groww.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:43419/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
groww,https://groww.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:43419/ has <link rel='canonical' href='https://groww.in/'> which resolves to https://groww.in/, different from the fetched URL http://127.0.0.1:43419/. Crawlers may skip this page in favour of the canonical target.",
groww,https://groww.in/,vishal,entity_identity,high,abstain,Inconsistent Entity Names,"http://127.0.0.1:43419/ uses multiple conflicting brand names: Groww - Online Demat, Trading and Direct Mutual Fund Investment in India, Groww, Online Demat, Trading and Direct Mutual Fund Investment in India. This causes identity confusion for AI.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:37953/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:37953/ has <link rel='canonical' href='https://www.iiit.ac.in/'> which resolves to https://www.iiit.ac.in/, different from the fetched URL http://127.0.0.1:37953/. Crawlers may skip this page in favour of the canonical target.",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:37953/ contains ~1242 characters of text hidden inside elements (2 with 'display:none', 41 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidde",
iiit-hyderabad,https://www.iiit.ac.in/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:37953/ has 9 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
indianrailways,https://indianrailways.gov.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
indianrailways,https://indianrailways.gov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:43157/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
indianrailways,https://indianrailways.gov.in/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:43157/ contains ~2838 characters of text hidden inside elements (8 with 'display:none'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidden text: 'Railway Board Other",
indianrailways,https://indianrailways.gov.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:43157/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
havells,https://www.havells.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44035/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
havells,https://www.havells.com/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:44035/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
jncasr,https://www.jncasr.ac.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
jncasr,https://www.jncasr.ac.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:39823/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
jncasr,https://www.jncasr.ac.in/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:39823/ has 5 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
jncasr,https://www.jncasr.ac.in/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:39823/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
livemint,https://www.livemint.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
livemint,https://www.livemint.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:40287/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
livemint,https://www.livemint.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:40287/ has <link rel='canonical' href='https://www.livemint.com'> which resolves to https://www.livemint.com, different from the fetched URL http://127.0.0.1:40287/. Crawlers may skip this page in favour of the canonical target.",
livemint,https://www.livemint.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:40287/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:36135/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:36135/ has <link rel='canonical' href='https://www.manipalhospitals.com/'> which resolves to https://www.manipalhospitals.com/, different from the fetched URL http://127.0.0.1:36135/. Crawlers may skip this page in favour of the canonical target.",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:36135/ contains ~2325 characters of text hidden inside elements (9 with 'display:none'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidden text: 'Medical Conditions ",
manipal-hospitals,https://www.manipalhospitals.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:36135/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
modal,https://modal.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
modal,https://modal.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33591/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
mintlify,https://mintlify.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
mintlify,https://mintlify.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33281/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
mintlify,https://mintlify.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:33281/ has <link rel='canonical' href='https://www.mintlify.com'> which resolves to https://www.mintlify.com, different from the fetched URL http://127.0.0.1:33281/. Crawlers may skip this page in favour of the canonical target.",
mintlify,https://mintlify.com/,vishal,non_text_facts,high,no,Multiple fact-bearing images missing alt text,"http://127.0.0.1:33281/ contains 2 fact-bearing images without alt attributes (e.g. http://127.0.0.1:33281/images/featured/mintlify-index.webp). If these images carry important information (text in images, infographics, product photos), that content is invisible to AI crawlers.",
mintlify,https://mintlify.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:33281/ contains ~744 characters of text hidden inside elements (1 with 'hidden' attribute, 135 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample h",
mintlify,https://mintlify.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:33281/ has 28 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
linear,https://linear.app/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
linear,https://linear.app/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44687/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
linear,https://linear.app/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:44687/ has <link rel='canonical' href='https://linear.app'> which resolves to https://linear.app, different from the fetched URL http://127.0.0.1:44687/. Crawlers may skip this page in favour of the canonical target.",
linear,https://linear.app/,vishal,non_text_facts,high,abstain,Multiple fact-bearing images missing alt text,"http://127.0.0.1:44687/ contains 27 fact-bearing images without alt attributes (e.g. https://linear.app/cdn-cgi/imagedelivery/fO02fVwohEs9s9UHFwon6A/6600ca96-e49b-4fd9-c03a-7979faddad00/f=auto,fit=scale-down,metadata=none,width=2560). If these images carry important information (text in images, info",
linear,https://linear.app/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:44687/ has 32 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
linear,https://linear.app/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:44687/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
magicbricks,https://www.magicbricks.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
magicbricks,https://www.magicbricks.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:37049/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
magicbricks,https://www.magicbricks.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:37049/ has <link rel='canonical' href='https://www.magicbricks.com/'> which resolves to https://www.magicbricks.com/, different from the fetched URL http://127.0.0.1:37049/. Crawlers may skip this page in favour of the canonical target.",
magicbricks,https://www.magicbricks.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:37049/ contains ~9897 characters of text hidden inside elements (26 with 'display:none'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidden text: 'MagicDiaryNew 1 Bh",
magicbricks,https://www.magicbricks.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:37049/ contains 4 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
ncbs,https://www.ncbs.res.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
ncbs,https://www.ncbs.res.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:45999/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
ncbs,https://www.ncbs.res.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:45999/ has <link rel='canonical' href='/home'> which resolves to http://127.0.0.1:45999/home, different from the fetched URL http://127.0.0.1:45999/. Crawlers may skip this page in favour of the canonical target.",
ncbs,https://www.ncbs.res.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:45999/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
narayana-health,https://www.narayanahealth.org/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
narayana-health,https://www.narayanahealth.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44215/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
narayana-health,https://www.narayanahealth.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:44215/ has <link rel='canonical' href='https://www.narayanahealth.org'> which resolves to https://www.narayanahealth.org, different from the fetched URL http://127.0.0.1:44215/. Crawlers may skip this page in favour of the canonical target.",
nasscom,https://nasscom.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
nasscom,https://nasscom.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:43037/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
nasscom,https://nasscom.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:43037/ has <link rel='canonical' href='https://nasscom.in'> which resolves to https://nasscom.in, different from the fetched URL http://127.0.0.1:43037/. Crawlers may skip this page in favour of the canonical target.",
nasscom,https://nasscom.in/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:43037/ has 31 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
mygov-in,https://www.mygov.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
mygov-in,https://www.mygov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:34113/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
mygov-in,https://www.mygov.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:34113/ has <link rel='canonical' href='https://www.mygov.in/'> which resolves to https://www.mygov.in/, different from the fetched URL http://127.0.0.1:34113/. Crawlers may skip this page in favour of the canonical target.",
mygov-in,https://www.mygov.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:34113/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
mygov-in,https://www.mygov.in/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:34113/ has 4 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
morning-context,https://themorningcontext.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
morning-context,https://themorningcontext.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:46621/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
morning-context,https://themorningcontext.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:46621/ has <link rel='canonical' href='https://www.themorningcontext.com'> which resolves to https://www.themorningcontext.com, different from the fetched URL http://127.0.0.1:46621/. Crawlers may skip this page in favour of the canonical target.",
morning-context,https://themorningcontext.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:46621/ contains ~21621 characters of text hidden inside elements (3 with 'hidden' attribute, 24 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample ",
morning-context,https://themorningcontext.com/,vishal,structured_data,high,no,Missing Structured Data (JSON-LD),http://127.0.0.1:46621/ does not contain any JSON-LD structured data. This makes it harder for AI to extract entities.,
practo,https://www.practo.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
practo,https://www.practo.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:34417/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
practo,https://www.practo.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:34417/ has <link rel='canonical' href='https://www.practo.com'> which resolves to https://www.practo.com, different from the fetched URL http://127.0.0.1:34417/. Crawlers may skip this page in favour of the canonical target.",
practo,https://www.practo.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:34417/ contains ~1595 characters of text hidden inside elements (14 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample hidden text: 'Gynecologist/O",
neon,https://neon.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
neon,https://neon.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:33307/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
neon,https://neon.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:33307/ has <link rel='canonical' href='https://neon.com'> which resolves to https://neon.com, different from the fetched URL http://127.0.0.1:33307/. Crawlers may skip this page in favour of the canonical target.",
neon,https://neon.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:33307/ contains ~1343 characters of text hidden inside elements (1 with 'hidden' attribute, 226 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample ",
neon,https://neon.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:33307/ has 27 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
neon,https://neon.com/,vishal,entity_identity,high,abstain,Inconsistent Entity Names,"http://127.0.0.1:33307/ uses multiple conflicting brand names: Postgres backends for apps and agents, Neon, Neon Serverless Postgres. This causes identity confusion for AI.",
mokobara,https://www.mokobara.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
mokobara,https://www.mokobara.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35825/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
mokobara,https://www.mokobara.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:35825/ has <link rel='canonical' href='https://mokobara.com/'> which resolves to https://mokobara.com/, different from the fetched URL http://127.0.0.1:35825/. Crawlers may skip this page in favour of the canonical target.",
mokobara,https://www.mokobara.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:35825/ contains ~123061 characters of text hidden inside elements (2 with 'hidden' attribute, 39 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only visible content. Sample",
mokobara,https://www.mokobara.com/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:35825/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
punecorporation,https://www.pmc.gov.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
punecorporation,https://www.pmc.gov.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44381/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
nobroker,https://www.nobroker.in/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
nobroker,https://www.nobroker.in/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:42979/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
nobroker,https://www.nobroker.in/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:42979/ has <link rel='canonical' href='https://www.nobroker.in'> which resolves to https://www.nobroker.in, different from the fetched URL http://127.0.0.1:42979/. Crawlers may skip this page in favour of the canonical target.",
nobroker,https://www.nobroker.in/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:42979/ contains 2 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
nobroker,https://www.nobroker.in/,vishal,freshness,high,no,Stale Content,http://127.0.0.1:42979/ contains outdated dates (e.g. © 2013). Most recent year found: None.,
pratham,https://www.pratham.org/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
pratham,https://www.pratham.org/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:37083/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
pratham,https://www.pratham.org/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:37083/ has <link rel='canonical' href='https://www.pratham.org/'> which resolves to https://www.pratham.org/, different from the fetched URL http://127.0.0.1:37083/. Crawlers may skip this page in favour of the canonical target.",
pratham,https://www.pratham.org/,vishal,crawlability,medium,no,Content embedded in iframes,http://127.0.0.1:37083/ contains 1 <iframe> element(s). Content inside iframes is loaded from a separate URL and is typically invisible to crawlers processing the parent page's HTML.,
pratham,https://www.pratham.org/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:37083/ has 55 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
posthog,https://posthog.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
posthog,https://posthog.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:36121/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
posthog,https://posthog.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:36121/ has <link rel='canonical' href='https://posthog.com/'> which resolves to https://posthog.com/, different from the fetched URL http://127.0.0.1:36121/. Crawlers may skip this page in favour of the canonical target.",
railway,https://railway.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
railway,https://railway.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:44479/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
railway,https://railway.com/,vishal,crawlability,medium,no,Canonical points to a different URL,"http://127.0.0.1:44479/ has <link rel='canonical' href='https://railway.com'> which resolves to https://railway.com, different from the fetched URL http://127.0.0.1:44479/. Crawlers may skip this page in favour of the canonical target.",
railway,https://railway.com/,vishal,crawlability,low,no,Lazy-loaded images without noscript fallback,http://127.0.0.1:44479/ has 51 lazy-loaded images (loading='lazy') but no <noscript> fallback. Crawlers that do not execute JavaScript may not load these images.,
render,https://render.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:40223/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
render,https://render.com/,vishal,non_text_facts,high,no,Multiple fact-bearing images missing alt text,"http://127.0.0.1:40223/ contains 10 fact-bearing images without alt attributes (e.g. https://cdn.sanity.io/images/hvk0tap5/production/2d3e7c99d11549b2a9e69b4e926b2cebcb956f78-540x216.svg?fit=max&auto=format). If these images carry important information (text in images, infographics, product photos),",
render,https://render.com/,vishal,rendering,medium,no,Significant hidden text content in raw HTML,"http://127.0.0.1:40223/ contains ~4166 characters of text hidden inside elements (10 with 'hidden' attribute, 1 with 'display:none', 77 with 'aria-hidden=true'). If important factual information is inside these elements, it may be inaccessible to crawlers and AI retrieval systems that process only v",
saravana-bhavan,https://www.saravanabhavan.com/,vishal,crawlability,low,no,No accessible XML sitemap,"No valid XML sitemap was found via robots.txt Sitemap directives or the conventional /sitemap.xml path. Without a sitemap, crawlers must rely solely on link discovery, which may miss important pages.",
saravana-bhavan,https://www.saravanabhavan.com/,vishal,other,low,abstain,Site does not use HTTPS,The target URL http://127.0.0.1:35325/ uses HTTP instead of HTTPS. AI systems and search engines strongly prefer HTTPS sites. Lack of HTTPS reduces trust signals and may cause content to be deprioritised or flagged as insecure.,
